"FIELD_3","FIELD_4","FIELD_5","FIELD_12","FIELD_13","FIELD_14","FIELD_21","FIELD_22","FIELD_23","FIELD_30","FIELD_31","FIELD_32","FIELD_40"
"0.256000012","0.180000007","0.219999999","0.238999993","0.239999995","0.30399999","29.191999435","29.323999405","29.318000793","30.63999939","29.587999344","30.513999939","64.636553677"
"0.273000002","0.194999993","0.237000003","0.236000001","0.213","0.263000011","29.142000198","29.305000305","29.398000717","30.662000656","29.563999176","30.408000946","65.874382097"
"0.254000008","0.185000002","0.217999995","0.266000003","0.231000006","0.284999996","29.207000732","29.354999542","29.415000916","30.620000839","29.525999069","30.409999847","66.133426632"
"0.225999996","0.170000002","0.204999998","0.25","0.247999996","0.317999989","29.2310009","29.364999771","29.320999146","30.576000214","29.520000458","30.527000427","64.031051801"
"0.273999989","0.195999995","0.232999995","0.218999997","0.216000006","0.263000011","28.86300087","28.725000381","28.50799942","30.961999893","30.153999329","31.315000534","65.487508221"
"0.266000003","0.185000002","0.216000006","0.275000006","0.243000001","0.296999991","29.222999573","29.325000763","29.226999283","30.604000092","29.565999985","30.61700058","66.465587422"
"0.263000011","0.175999999","0.214000002","0.263000011","0.231000006","0.298000008","29.229999542","29.400999069","29.419000626","30.604000092","29.547000885","30.424999237","66.01868554"
"0.234999999","0.172000006","0.202000007","0.261999995","0.256999999","0.338","29.214000702","29.36000061","29.403999329","30.583000183","29.506999969","30.416999817","64.206684462"
"0.26699999","0.192000002","0.238999993","0.234999999","0.219999999","0.277999997","29.221000671","29.347000122","29.309999466","30.538999557","29.50799942","30.504999161","65.083158613"
"0.246999994","0.177000001","0.221000001","0.240999997","0.246999994","0.293000013","29.207000732","29.354999542","29.402999878","30.51199913","29.458000183","30.415000916","64.737727149"
"0.254999995","0.184","0.224000007","0.254000008","0.236000001","0.289999992","29.222999573","29.405000687","29.396999359","30.572999954","29.502000809","30.443000793","65.419265576"
"0.247999996","0.179000005","0.215000004","0.230000004","0.238000005","0.280999988","29.236000061","29.37899971","29.358999252","30.534999847","29.465000153","30.486999512","64.991373406"
"0.252999991","0.179000005","0.217999995","0.250999987","0.241999999","0.305000007","29.183000565","29.337999344","29.416000366","30.561000824","29.472000122","30.381999969","64.964778244"
"0.284000009","0.194000006","0.232999995","0.263999999","0.225999996","0.275000006","29.193000793","29.339000702","29.374000549","30.615999222","29.542999268","30.413999557","66.842818626"
"0.268999994","0.188999996","0.222000003","0.240999997","0.237000003","0.268999994","29.273000717","29.451999664","29.471000671","30.510000229","29.430999756","30.370000839","66.222844936"
"0.246000007","0.187000006","0.230000004","0.232999995","0.229000002","0.263000011","29.215000153","29.399000168","29.408000946","30.544000626","29.486000061","30.408000946","65.125359784"
"0.275000006","0.197999999","0.234999999","0.231000006","0.224000007","0.250999987","29.281999588","29.444999695","29.437999725","30.516000748","29.430000305","30.420000076","66.26166988"
"0.246999994","0.181999996","0.211999997","0.27700001","0.246000007","0.280999988","29.204999924","29.333999634","29.368999481","30.541999817","29.468999863","30.445999146","66.600692643"
"0.256000012","0.180999994","0.206","0.264999986","0.237000003","0.289000005","29.247999191","29.391000748","29.395000458","30.538999557","29.454000473","30.423000336","66.435146213"
"0.26699999","0.189999998","0.215000004","0.25","0.230000004","0.263000011","29.180000305","29.311000824","29.288999557","30.604999542","29.569000244","30.566999435","66.889045091"
"0.257999986","0.179000005","0.203999996","0.259000003","0.247999996","0.287999988","29.274000168","29.444000244","29.461999893","30.486999512","29.371999741","30.36400032","66.412952868"
"0.286000013","0.195999995","0.231000006","0.248999998","0.228","0.261000007","29.172000885","29.349000931","29.36700058","30.533000946","29.489999771","30.427999496","66.977256957"
"0.291999996","0.193000004","0.231999993","0.256999999","0.210999995","0.246000007","29.186000824","29.375999451","29.427999496","30.573999405","29.506000519","30.38599968","67.896575663"
"0.248999998","0.180999994","0.224999994","0.264999986","0.244000003","0.298999995","29.23900032","29.427999496","29.5189991","30.524000168","29.412000656","30.315999985","65.259740089"
"0.264999986","0.188999996","0.231000006","0.25","0.224000007","0.273000002","29.099000931","29.254999161","29.313999176","30.6060009","29.527999878","30.495000839","65.937848432"
"0.261000007","0.184","0.226999998","0.263000011","0.231000006","0.273000002","29.183000565","29.333000183","29.416999817","30.565000534","29.486000061","30.406999588","66.36066773"
"0.277999997","0.197999999","0.240999997","0.237000003","0.214000002","0.254000008","29.160999298","29.291999817","29.330999374","30.555000305","29.517999649","30.482000351","66.240506187"
"0.244000003","0.172000006","0.208000004","0.266000003","0.252999991","0.308999985","29.149000168","29.302000046","29.333000183","30.533000946","29.475000381","30.500999451","65.35881593"
"0.261000007","0.192000002","0.226999998","0.231000006","0.211999997","0.246999994","29.187000275","29.370000839","29.50399971","30.535999298","29.412000656","30.320999146","66.207300005"
"0.229000002","0.166999996","0.210999995","0.289000005","0.268000007","0.298999995","29.173000336","29.391000748","29.552999496","30.534999847","29.412000656","30.291999817","65.851675166"
"0.270000011","0.186000004","0.238000005","0.241999999","0.222000003","0.256000012","29.186000824","29.36700058","29.444000244","30.51099968","29.430000305","30.423000336","66.175388676"
"0.273000002","0.203999996","0.261000007","0.238000005","0.211999997","0.252000004","29.145999908","29.283000946","29.332000732","30.516000748","29.461999893","30.517999649","65.512499854"
"0.280000001","0.201000005","0.261000007","0.226999998","0.214000002","0.245000005","29.148000717","29.312000275","29.409000397","30.552000046","29.486000061","30.444000244","65.614145236"
"0.239999995","0.169","0.210999995","0.275000006","0.264999986","0.330000013","29.13699913","29.273000717","29.283000946","30.590999603","29.534999847","30.580999374","64.762415835"
"0.287","0.200000003","0.247999996","0.244000003","0.211999997","0.254999995","29.142999649","29.277000427","29.311000824","30.603000641","29.545999527","30.5","66.479945072"
"0.270000011","0.184","0.230000004","0.25","0.226999998","0.280999988","29.229999542","29.381000519","29.430000305","30.569000244","29.520999908","30.406999588","65.86338478"
"0.229000002","0.173999995","0.209000006","0.233999997","0.238000005","0.291999996","29.25799942","29.378000259","29.341999054","30.569999695","29.51499939","30.48900032","64.300872009"
"0.256999999","0.180999994","0.224000007","0.240999997","0.228","0.268000007","29.173000336","29.329000473","29.36400032","30.625999451","29.576999664","30.472000122","65.786275308"
"0.232999995","0.170000002","0.202000007","0.275000006","0.266000003","0.370999992","29.295000076","29.464000702","29.479999542","30.554000854","29.459999084","30.365999222","63.560975694"
"0.229000002","0.174999997","0.213","0.236000001","0.228","0.273000002","29.190000534","29.334999084","29.398000717","30.601999283","29.530000687","30.409000397","64.866322079"
"0.273999989","0.184","0.226999998","0.259000003","0.229000002","0.291000009","29.194000244","29.329999924","29.277000427","30.611000061","29.577999115","30.584999084","66.04576457"
"0.272000015","0.194000006","0.233999997","0.261999995","0.224999994","0.275999993","29.260000229","29.427999496","29.497999191","30.541999817","29.434000015","30.327999115","66.343814686"
"0.256000012","0.187000006","0.243000001","0.254999995","0.231000006","0.287999988","29.263000488","29.398000717","29.350999832","30.544000626","29.482000351","30.51099968","64.928767755"
"0.256000012","0.178000003","0.214000002","0.261000007","0.246000007","0.305000007","29.202999115","29.354999542","29.423000336","30.582000732","29.520999908","30.396999359","65.516438705"
"0.282999992","0.206","0.261999995","0.221000001","0.207000002","0.246999994","29.172000885","29.354999542","29.457000732","30.614999771","29.513000488","30.3560009","65.414446168"
"0.261999995","0.180999994","0.221000001","0.232999995","0.229000002","0.284000009","29.298999786","29.50399971","29.482000351","30.541000366","29.455999374","30.396999359","65.24822627"
"0.256999999","0.179000005","0.216999993","0.250999987","0.231999993","0.294999987","29.222000122","29.381999969","29.461999893","30.565000534","29.479000092","30.36000061","65.443047052"
"0.275000006","0.189999998","0.238999993","0.241999999","0.224999994","0.264999986","29.24600029","29.413999557","29.440999985","30.524000168","29.452999115","30.392999649","66.003482763"
"0.282000005","0.202999994","0.244000003","0.229000002","0.218999997","0.27700001","29.229000092","29.38999939","29.395000458","30.551000595","29.468000412","30.448999405","65.25722127"
"0.236000001","0.175999999","0.216999993","0.273999989","0.252000004","0.31099999","29.25799942","29.447999954","29.479000092","30.575000763","29.49600029","30.395999908","65.00682155"
"0.247999996","0.181999996","0.228","0.239999995","0.246000007","0.296999991","29.284000397","29.516000748","29.568000793","30.516000748","29.395000458","30.267000198","64.387231072"
"0.259000003","0.189999998","0.238000005","0.246000007","0.229000002","0.275000006","29.170999527","29.337999344","29.281999588","30.61700058","29.590000153","30.621999741","65.321503084"
"0.263999999","0.196999997","0.252000004","0.241999999","0.224000007","0.263000011","29.267999649","29.415000916","29.461000443","30.479999542","29.377000809","30.364999771","65.290568062"
"0.256000012","0.196999997","0.225999996","0.240999997","0.224999994","0.298000008","29.25","29.468999863","29.51499939","30.559000015","29.462999344","30.312999725","64.705474853"
"0.263000011","0.188999996","0.228","0.241999999","0.229000002","0.261999995","29.208999634","29.400999069","29.451000214","30.593000412","29.499000549","30.392999649","66.090587913"
"0.268000007","0.189999998","0.237000003","0.239999995","0.226999998","0.291000009","29.216999054","29.381999969","29.499000549","30.589000702","29.478000641","30.312999725","64.927047135"
"0.263999999","0.182999998","0.231000006","0.248999998","0.236000001","0.282999992","29.218999863","29.413999557","29.458000183","30.568000793","29.486999512","30.381000519","65.547026215"
"0.247999996","0.187000006","0.228","0.230000004","0.225999996","0.279000014","29.186000824","29.36400032","29.351999283","30.591999054","29.534000397","30.506999969","64.615879364"
"0.25999999","0.185000002","0.238000005","0.261999995","0.224000007","0.264999986","29.218999863","29.412000656","29.496999741","30.552000046","29.450000763","30.337999344","66.193165791"
"0.263000011","0.199000001","0.240999997","0.214000002","0.208000004","0.234999999","29.138999939","29.357999802","29.464000702","30.628000259","29.538999557","30.361999512","65.633088821"
"0.252999991","0.181999996","0.219999999","0.259000003","0.243000001","0.294","29.218999863","29.372999191","29.37899971","30.545000076","29.466999054","30.452999115","65.521019854"
"0.287","0.197999999","0.246999994","0.233999997","0.211999997","0.268999994","29.198999405","29.375","29.37100029","30.555999756","29.49600029","30.458000183","65.729095012"
"0.26699999","0.186000004","0.228","0.263000011","0.226999998","0.291000009","29.166000366","29.308000565","29.287000656","30.61300087","29.584999084","30.531999588","65.918604405"
"0.26699999","0.187999994","0.232999995","0.248999998","0.230000004","0.280999988","29.135000229","29.302000046","29.379999161","30.634000778","29.561000824","30.441999435","65.642265335"
"0.252999991","0.181999996","0.213","0.275999993","0.236000001","0.312999994","29.197999954","29.378000259","29.451999664","30.586999893","29.496999741","30.392000198","65.66327196"
"0.280000001","0.189999998","0.246000007","0.252000004","0.224999994","0.273999989","29.212999344","29.378000259","29.434999466","30.583000183","29.475999832","30.417999268","65.950238877"
"0.287999988","0.191","0.241999999","0.246999994","0.221000001","0.27700001","28.76199913","28.656000137","28.424999237","31","30.392000198","31.962999344","66.075033242"
